id,title,date,content,image,url,full_content,source,fecha_scraping
25,Yonhy Lescano postulará en 2026 y descarta alianza con Paulino Machaca,2024-09-12 14:00:32,"El excongresista Yonhy Lescano, confirmó su participación en las elecciones de 2026, con su partido político Verdad y Honradez, que prácticamente ya ha sido inscrito ante el Jurado  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/d58dcc41-376d-482b-84c5-c1314f618733-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/12/yonhy-lescano-postulara-en-2026-y-descarta-alianza-con-paulino-machaca/,"Yonhy Lescano postulará en 2026 y descarta alianza con Paulino Machaca
 








El excongresista Yonhy Lescano, confirmó su participación en las elecciones de 2026, con su partido político Verdad y Honradez, que prácticamente ya ha sido inscrito ante el Jurado Nacional de Elecciones (JNE), ente que debe formalizar dicha inscripción. Todavía no tiene cuadros políticos y negó un acercamiento con el rector de la UNA Puno, Paulino Machaca.


Hace algunas semanas se voceaba una eventual alianza entre el rector de la Universidad Nacional del Altiplano (UNA) de Puno, Paulino Machaca Ari, y Lescano; sin embargo, este aclaró que la única conversación que tuvieron, quedó en nada.


«Nosotros somos claros y contundentes en las cosas que tenemos que hacer; si no hay claridad, muchas gracias, hemos hablado, hasta luego y buena suerte», precisó.


Aclaró que no tiene aliados de ningún tipo y en ninguna región, recién se conformarán los diferentes cuadros, aunque reconoció que ha conversado con varios personajes, pero se llevó una decepción.


«Me ha parecido, francamente, que no deberían de meterse en política, porque no van a hacer política, están yendo a hacer otra cosa. A varios los he escuchado y me da pena. Así no se hace política», añadió.",POLITICA,2024-09-13 09:00:33
26,Puno: Un árbol de eucalipto cayó sobre un leñador en Calata Grande,2024-09-12 13:00:25,"Yunguyo. El último martes, una tragedia se desató en la comunidad de Calata Grande (Parquipujio, Bolivia), cuando un árbol de eucalipto cayó sobre un leñador, causando su muerte.  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/Puno-11-A-Lenador-es-aplastado-por-arbol-de-ecualipto-3-331x219.png,https://diariosinfronteras.com.pe/2024/09/12/puno-un-arbol-de-eucalipto-cayo-sobre-un-lenador-en-calata-grande/,"Puno: Un árbol de eucalipto cayó sobre un leñador en Calata Grande
 








Yunguyo. El último martes, una tragedia se desató en la comunidad de Calata Grande (Parquipujio, Bolivia), cuando un árbol de eucalipto cayó sobre un leñador, causando su muerte.


El accidente ocurrió alrededor de las 9:30 de la mañana mientras un grupo de cinco personas de Ollaraya, Yunguyo, se encontraba talando el árbol para obtener leña.


Yoni Taquila Quispe (41), natural del centro poblado de Vilurcuni, Ollaraya, estaba trabajando junto a sus compañeros cuando, del árbol comenzó a caer y  una rama de la parte superior impactó a Yoni, y dejándolo gravemente herido. Según el testimonio de su compañero Roberth, la falta de medidas de seguridad contribuyó al trágico accidente. A pesar de los esfuerzos de sus compañeros para brindarle auxilio y trasladarlo al hospital de Yunguyo, Yoni llegó al centro hospitalario sin signos vitales y fue declarado muerto.


Después de informar a las autoridades, los compañeros y familiares del fallecido trasladaron el cuerpo de Yoni a su localidad natal, para darle el último adiós.


Cabe resaltar que el sector Calata Grande es una comunidad boliviana que se encuentra ubicada cerca de la frontera Hito 2.",POLICIALES,2024-09-13 09:00:26
27,Puno: Familia lo perdió todo en incendio de su vivienda,2024-09-12 13:00:27,"Juliaca. Un verdadero drama viene atravesando la familia Apaza Centeno, luego del incendio ocurrido el pasado martes en su vivienda de la quinta cuadra del jirón Piérola; ellos  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/Puno-10-A-incendio1-331x219.png,https://diariosinfronteras.com.pe/2024/09/12/puno-familia-lo-perdio-todo-en-incendio-de-su-vivienda/,"Puno: Familia lo perdió todo en incendio de su vivienda
 








Juliaca. Un verdadero drama viene atravesando la familia Apaza Centeno, luego del incendio ocurrido el pasado martes en su vivienda de la quinta cuadra del jirón Piérola; ellos lo han perdido todo, su empresa dedicada a la venta de insumos para la elaboración de muebles ha quedado en ruinas, los daños se calculan en cientos de miles de soles.


Lidia Apaza Centeno, propietaria del inmueble, relata que se percató del incendio alrededor de las 9:50 de la mañana e intentó sofocar las llamas de inmediato, pero ya era demasiado tarde, ella asegura que el fuego vino desde arriba, donde se encuentra colindante un conocido colegio de la localidad calcetera.


La desesperada mujer, junto a sus hijos, apenas logró salir del inmueble para ponerse a salvo, mientras veía cómo el fuego consumía todo lo que se encontraba en el almacén, fruto de años de esfuerzo y sacrificio. Televisores, computadoras, camas, microondas, lavadoras y cocinas, todo terminó completamente inservible tras el dantesco incendio.


Según la agraviada, descartó que el fuego haya iniciado por una máquina soldadora. “Es mentira, ni por una máquina ni por el gas, solo vimos que el fuego se inició arriba, calculo las pérdidas en 800 mil soles”, señaló entre lágrimas la propietaria.


Este sábado se estará llevando a cabo una pollada con el objetivo de recaudar fondos para cubrir sus deudas; asimismo, cualquier apoyo pueden hacerlo llegar al yape del celular 983 53 40 22.",POLICIALES,2024-09-13 09:00:28
28,Puno: Ebrios hacen fogatas y atemorizan a vecinos de la avenida Simón Bolívar,2024-09-12 13:00:28,Tras las continuas denuncias de los vecinos en las cercanías de la esquina del jirón Los Incas y la avenida Simón Bolívar donde los grupos de ebrios atemorizan  ...,https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/Puno-9-abridoraaaaaaaa-2-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/12/puno-ebrios-hacen-fogatas-y-atemorizan-a-vecinos-de-la-avenida-simon-bolivar/,"Puno: Ebrios hacen fogatas y atemorizan a vecinos de la avenida Simón Bolívar
 








Tras las continuas denuncias de los vecinos en las cercanías de la esquina del jirón Los Incas y la avenida Simón Bolívar donde los grupos de ebrios atemorizan a los transeúntes, ahora se suma que en horas de la noche y la madrugada gente de mal vivir y viciosos hacen fogatas y liban en plena vía pública.


INTERVINIERON


Los vecinos de la zona llamaron a la Policía y Serenazgo acerca de la presencia de varios sujetos que se embriagaban y además habían encendido una fogata en el medio del jirón Los Incas causando daños al ornato de la zona, según señalaron el lugar ya se había convertido en intransitable ya que atemorizaban a los pocos transeúntes que pasan a esas horas y además protagonizaban un bullicioso escándalo. Al lugar acudieron agentes de Serenazgo que de inmediato apagaron el fuego y conminaron a los ebrios a desalojar el lugar, aunque al inicio pusieron resistencia, finalmente fueron desalojados. 


«Todos los días están atemorizando al vecindario, luego ingieren alcohol en la calle y nadie los desaloja, tememos por nuestras hijas», indicó uno de los vecinos.


Puno: Ebrios hacen fogatas y atemorizan a vecinos de la avenida Simón Bolívar",POLICIALES,2024-09-13 09:00:29
29,Puno: Con música y banda las Esfa protestan,2024-09-11 08:59:44,"Con una singular protesta donde salieron a las calles en marcha acompañados de una banda de músicos, los docentes y alumnos de las Escuelas Superiores de Formación Artística  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/abridoraaaaaaaaa-331x219.jpeg,https://diariosinfronteras.com.pe/2024/09/11/puno-con-musica-y-banda-las-esfa-protestan/,"Las ESFA de Puno y Juliaca se unieron en movilización.
 








Con una singular protesta donde salieron a las calles en marcha acompañados de una banda de músicos, los docentes y alumnos de las Escuelas Superiores de Formación Artística de Puno y Juliaca, cumplieron una paralización preventiva de sus labores exigiendo la promulgación de una ley que favorece sus beneficios sociales.


MARCHA Y MÚSICA


La movilización del nutrido grupo de manifestantes comenzó en el parque de La Madre acompañados de una banda de músicos y luego se desplazaron hasta el centro de la ciudad; en la Plaza de Armas los dirigentes de los docentes explicaron las razones de la movilización preventiva amenazando que de no promulgarse el proyecto de ley N° 758 iniciarían con medidas de protesta indefinidas.


Uno de los docentes de la ESFA Puno, César Calsin Condori, señaló que entre los petitorios que han venido solicitando por bastante tiempo están el nombramiento extraordinario de docentes contratados, la actualización e incremento de la Remuneración Íntegra Mensual Superior (RIMS) de docentes, el pago de la deuda social a docentes de educación superior, todo ello enmarcado en la implementación de la ley de las ESFA y carrera pública docente.


La movilización culminó en el parque Mariátegui donde se reunieron para tomar acuerdos ante las posibles movilizaciones próximas si no tienen la respuesta del Gobierno Central, según señalaron.",PUNO,2024-09-13 08:59:45
30,Juliaca: Clausuran cantinas por no tener licencia de San Román,2024-09-11 08:59:45,"La Gerencia de Fiscalización y Control de la comuna calcetera con apoyo de Serenazgo, procedió a clausurar tres cantinas ubicadas frente al cementerio Miguel Arcángel, en la urbanización  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/cantinas-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/11/juliaca-clausuran-cantinas-por-no-tener-licencia-de-san-roman/,"Locales funcionaban por inmediaciones de La Capilla.
 








La Gerencia de Fiscalización y Control de la comuna calcetera con apoyo de Serenazgo, procedió a clausurar tres cantinas ubicadas frente al cementerio Miguel Arcángel, en la urbanización La Capilla; asimismo fueron multadas con 25 mil 750 soles, equivalentes a 5 Unidades Impositivas Tributarias (UIT).


Los vecinos del lugar venían exigiendo la presencia de los funcionarios ediles, ya que estos locales aperturan sus puertas de manera diaria, provocando inseguridad en la zona.


Cabe señalar que las cantinas operaban sin licencia de funcionamiento. Estos locales fueron cerrados por incumplir con las normativas vigentes; asimismo, el operativo fue liderado por el subgerente de Operaciones y Fiscalización, doctor Walter Alfredo Ochoa Valdivia. Por otra parte, se procedió a la retención de bebidas alcohólicas, sillas, mesas, pucheros y otros objetos que eran utilizados por estos locales clandestinos.


Mientras tanto, vecinos de otros barrios, como en el complejo deportivo La Bombonera vienen exigiendo el cierre de las cantinas que operan durante el día, los cuales fueron notificados anteriormente, pero desde la comuna local no habrían tomado las acciones respectivas para poder cerrar estos locales, los cuales funcionan con fachada de bodega, vendiendo las bebidas alcohólicas en plena vía pública.",PUNO,2024-09-13 08:59:45
31,Tacna: Ampliarán servicio de emergencia en hospital Daniel Alcides Carrión,2024-09-13 00:59:46,"Con la finalidad de mejorar la atención a miles de asegurados del servicio de Essalud en Tacna, este miércoles el gerente de la Red Asistencial Tacna, Luis Barrientos  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/5-A-3-331x219.jpeg,https://diariosinfronteras.com.pe/2024/09/12/tacna-ampliaran-servicio-de-emergencia-en-hospital-daniel-alcides-carrion/,"Luis Barrientos informó de elaboración de expediente.
 








Con la finalidad de mejorar la atención a miles de asegurados del servicio de Essalud en Tacna, este miércoles el gerente de la Red Asistencial Tacna, Luis Barrientos Morales, dijo que están a la espera de que se concrete la elaboración del expediente técnico que permitiría la ampliación del hospital Daniel Alcides Carrión de Calana.


Agregó que el proyecto también contemplaría la contratación de más especialistas y la implementación con equipos, por lo que esperan la conformación de un comité en Lima para que se pueda concretar la elaboración del expediente técnico, que ya se encuentra bastante avanzado.


Indicó que pese a que se ha separado la atención pediátrica del área de emergencia general, el espacio aún es insuficiente, es por ello que se trabaja en la ampliación del servicio de emergencia de la sede de Calana, que tendría una inversión de cerca de los 400 mil soles, y que se espera sea ejecutado el último trimestre o el próximo año, que contemplaría la ampliación del número de camas de observación, ya que actualmente cuentan solo con 12 y esperan duplicar la capacidad a 24 para ofrecer una mejor atención y confort a los asegurados.


Pese a recibir entre 9 mil y 12 mil citas diarias, Essalud actualmente considera que esto es insuficiente para atender las necesidades de la población, por lo que ha previsto contratar más médicos para reducir la brecha de atenciones, ya que debido a que solo existe un área de emergencia en toda la red en Tacna esta suele congestionarse con frecuencia


El gerente de la Red Asistencial Tacna de Essalud hizo un llamado a la población para que utilice de forma correcta los servicios, ya que muchos de los casos que reciben en el área de emergencia de Calana están dentro de la categoría de urgencias (resfrío, fiebre, malestar general), por lo que pueden ser atendidos en los establecimientos del primer nivel tanto en la zona urbana (Metropolitano, Oscar Fernández Dávila, Luis Palza Levano) como en la zona rural (Ite, Ilabaya, Locumba y Tarata).",TACNA,2024-09-13 08:59:46
32,Tacna: Santuario de Locumba espera recibir más de 120 mil devotos,2024-09-12 19:59:46,"Más de 120 mil devotos espera recibir el santuario del Señor de Locumba durante su festividad religiosa, que se celebra esta semana en el distrito del mismo nombre,  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/4-A-1-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/12/tacna-santuario-de-locumba-espera-recibir-mas-de-120-mil-devotos/,"Desde el 1 de setiembre se desarrolla programa de festividad.
 








Más de 120 mil devotos espera recibir el santuario del Señor de Locumba durante su festividad religiosa, que se celebra esta semana en el distrito del mismo nombre, en la provincia Jorge Basadre, afirmó el obispo de Tacna y Moquegua, monseñor Marco Antonio Cortez Lara.


La festividad del Señor de Locumba contempla actividades que se iniciaron el domingo 1 de setiembre con la peregrinación desde el puente Camiara hasta el santuario, donde se celebró una misa. El programa incluye misas comunitarias durante todo el mes.


El día central se celebrará este sábado 14 de setiembre, iniciando con una misa de alba a las 06:00 horas, a las 10:00 horas una ceremonia cívica y protocolar en la plaza principal de Locumba y a las 11:00 horas se realizará la misa de fiesta a cargo de monseñor Marco Cortez Lara. Al concluir el acto litúrgico se desarrollará la procesión de la imagen del Señor de Locumba, que recorrerá diferentes calles del distrito.


En esta fecha se espera la participación de devotos provenientes de las cuatro provincias de la región, así como del norte de Chile, principalmente de Arica, Iquique y Antofagasta.


Por su parte, la Municipalidad Provincial de Jorge Basadre ha dispuesto el despliegue de 55 agentes de Seguridad Ciudadana para vigilar las calles de Locumba durante este mes. Asimismo, el día central 120 policías brindarán seguridad ante la espera de gran concurrencia de público.


PROGRAMA


Durante todo setiembre se celebran misas comunitarias en honor al Señor de Locumba, además de misas de la novena del 4 al 12 de setiembre.


El viernes 13 monseñor Félix Ramírez Barajas, obispo de la Diócesis de Málaga-Soata (Colombia), oficiará la santa misa de vísperas a las 22:00 horas. El domingo 15 de setiembre a las 11:00 horas habrá otra santa misa y procesión en la plaza del distrito a cargo del presbítero Edilberto Martínez Martínez.


El jueves 19 de setiembre a partir de las 10:00 horas estudiantes de primaria y secundaria de Locumba participarán en un concurso de dibujo y pintura. El 20 de setiembre a las 10:00 horas se realizará un concurso de alfombras institucionales, y a las 11:00 horas se oficiará una misa y se realizará una procesión.",TACNA,2024-09-13 08:59:47
33,Tacna: Accidente deja heridos a 5 trabajadores de la Municipalidad Distrital de Sama,2024-09-12 13:00:26,Tacna. Cinco trabajadores de la Municipalidad Distrital de Sama sobrevivieron de milagro este miércoles a un grave accidente que se produjo en el kilómetro 610 de la vía  ...,https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/Tacna-6-A-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/12/tacna-accidente-deja-heridos-a-5-trabajadores-de-la-municipalidad-distrital-de-sama/,"Tacna: Accidente deja heridos a 5 trabajadores de la Municipalidad Distrital de Sama
 








Tacna. Cinco trabajadores de la Municipalidad Distrital de Sama sobrevivieron de milagro este miércoles a un grave accidente que se produjo en el kilómetro 610 de la vía que conecta a Sama y Vila Vila.


La camioneta de placa H1V-863, que trasladaba a los servidores, despistó cerca de las 10:00 horas. Ellos se encontraban de camino a Vila Vila debido a que hoy el municipio iba a entregar una obra en el sector. Gracias al apoyo de los bomberos se logró el traslado de los heridos al servicio de emergencia del hospital Hipólito Unanue.


Entre los afectados se encuentran Juan Carlos Arias Valeriano (47), diagnosticado con politraumatismo e internado en el área de trauma shock; Gonzalo Lupaca Quispe (51), diagnosticado como policontuso por accidente de tránsito; Walter López Suárez también con el diagnóstico de policontuso por accidente de tránsito; Luis Gutiérrez, policontuso por accidente de tránsito con una herida punzo cortante y Ángel Raúl Ortigoso Paco, politraumatizado por accidente de tránsito. Familiares de este último herido, quien se encuentra delicado de salud, lamentaron que esperaron por más de dos horas la llegada de funcionarios del municipio.",POLICIALES,2024-09-13 09:00:27
34,Tacna: Sujetos atacan a cambista cuando se trasladaba en vehículo,2024-09-12 13:00:27,Tacna. Una cambista sufrió este miércoles el robo de 2 mil 700 soles cuando se trasladaba en el auto de su hijo junto con familiares. Cámaras de videovigilancia  ...,https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/Tacna-7-A-1-331x219.png,https://diariosinfronteras.com.pe/2024/09/12/tacna-sujetos-atacan-a-cambista-cuando-se-trasladaba-en-vehiculo/,"Tacna: Sujetos atacan a cambista cuando se trasladaba en vehículo
 








Tacna. Una cambista sufrió este miércoles el robo de 2 mil 700 soles cuando se trasladaba en el auto de su hijo junto con familiares. Cámaras de videovigilancia de un negocio de la zona captaron el atraco, que se produjo a las 08:02 horas en la intersección de la avenida Pinto con la calle Hoyos Rubio.


En las imágenes, que rápidamente se viralizaron en redes sociales, se observa cómo  el auto donde se trasladaba la víctima se detiene detrás de un radiotaxi, cuando en ese momento aparece una camioneta Toyota Hilux para cerrarle el paso. El taxi deja el lugar, mientras que tres varones descienden del vehículo en pocos segundos para cometer el asalto y lanzar a una persona a la pista con violencia. 


Con la ayuda de armas de fuego amenazaron a sus víctimas y rompieron la luna de una de las ventanas del auto. El conductor de la camioneta giró con las puertas abiertas para esperar a los sujetos de mal vivir y huir de la zona raudamente. Cabe resaltar que el asalto se cometió en menos de un minuto.


La comisaría de La Natividad recibió la información del delito contra el patrimonio (robo agravado) en agravio de una mujer de  80 años de edad, quien opuso resistencia al asalto, por lo que recibió golpes en la cabeza para que suelte la cartera en la que llevaba el dinero fruto de su trabajo. De acuerdo a información policial, la banda de delincuentes habría realizado un seguimiento previo a la cambista antes de dar el certero golpe.",POLICIALES,2024-09-13 09:00:27
35,Tacna: Capturan a tres ladrones tras cometer fechorías,2024-09-11 08:59:48,"Dos ladrones fueron capturados tras asaltar a una joven transeúnte y una pareja de turistas, mientras que un tercer sujeto cayó tras robar autopartes de un vehículo estacionado.  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/abridora-unir-3-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/11/tacna-capturan-a-tres-ladrones-tras-cometer-fechorias/,"Capturan a tres ladrones tras cometer fechorías
 








Dos ladrones fueron capturados tras asaltar a una joven transeúnte y una pareja de turistas, mientras que un tercer sujeto cayó tras robar autopartes de un vehículo estacionado.


Agentes policiales del Grupo Terna detuvieron a Cristian Oviedo Chávez (50) la mañana del lunes, luego de que sustrajera los dos espejos retrovisores de un auto de placa JH-PJ-95 estacionado en la avenida Pinto, al costado del mercadillo Polvos Rosados. El varón presenta antecedentes policiales y además de los espejos, se le encontró un desarmador, un punzón y un tubo metálico especial para fracturar vehículos.


Por la noche del mismo día policías de la comisaría de Locumba que estaban en Tacna por diligencias capturaron al colombiano Jeffer Onofre Zambrano Navarro (36) luego de que arrebatara un celular a Brigitte A. Q. (20) frente a Tacna Centro. El extranjero fue capturado tras una persecución por la avenida Leguía.


Finalmente, agentes del local de la Región Policial de Tacna capturaron a José Machiavelo Anchapure (35) la tarde de este martes en la avenida Dos de Mayo luego de que arrebatara una costosa pulsera a una turista chilena que transitaba cerca del mercado Dos de Mayo. El sujeto presenta antecedentes policiales y fue derivado a la comisaría de Turismo para las investigaciones.",TACNA,2024-09-13 08:59:49
36,Tacna: Pareja cae con celulares Iphone por 120 mil soles,2024-09-11 08:59:49,"Un hombre y una mujer adhirieron a su cuerpo 30 celulares de alta gama para evadir los controles aduaneros al viajar de Arica a Tacna, pero fueron descubiertos  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/abridora-unir-11-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/11/tacna-pareja-cae-con-celulares-iphone-por-120-mil-soles/,"Pareja cae con celulares Iphone por 120 mil soles 
 








Un hombre y una mujer adhirieron a su cuerpo 30 celulares de alta gama para evadir los controles aduaneros al viajar de Arica a Tacna, pero fueron descubiertos y detenidos por el delito de contrabando. Joseph Oré Neyra (42) y Anabel Santos Gómez (47), ambos naturales de Chimbote, pasaron por el control fronterizo de Santa Rosa la tarde del lunes antes de arribar a la ciudad, siendo descubiertos en medio de un operativo conjunto entre la Policía Fiscal y Aduanas.


Los agentes notaron que ambas personas tenían adosados a su cuerpo 30 modernos celulares Iphone de diferentes modelos.


Los viajeros no portaban ningún tipo de documentación comercial de los equipos telefónicos y quedaron detenidos por el delito de contrabando. Por la noche fueron derivados a la Central Operativa de Investigación Criminal, con conocimiento del representante del Ministerio Público Ángel Gutiérrez Enríquez, para las investigaciones respectivas.


Se contaron 26 celulares de segundo uso y cuatro celulares nuevos, algunos en sus cajas originales, valorizados en 120 mil soles. Los equipos fueron entregados a Aduanas para su internamiento en los almacenes del complejo de Tomasiri. Se cree que ambas personas trasladaban la mercadería para su comercialización en la ciudad de Chimbote, donde tienen domicilio.",TACNA,2024-09-13 08:59:49
37,Tacna: Requieren 600 profesionales de la salud para cubrir brecha,2024-09-11 08:59:49,"El sector Salud en la región Tacna tiene una brecha en recursos humanos de aproximadamente 30 %. Esto representa unos 600 profesionales, entre los que se encuentran médicos,  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/5-A-1-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/11/tacna-requieren-600-profesionales-de-la-salud-para-cubrir-brecha/,"Requieren 600 profesionales de la salud para cubrir brecha
 








El sector Salud en la región Tacna tiene una brecha en recursos humanos de aproximadamente 30 %. Esto representa unos 600 profesionales, entre los que se encuentran médicos, enfermeros, psicólogos, odontólogos, nutricionistas, obstetras y otros especialistas.


“Tenemos una buena brecha en el tema de recursos humanos. El Ministerio de Economía y Finanzas conoce la realidad, pero nos dice que no hay presupuesto. En las demandas que hacemos adicionales todos los años nos dicen que no hay dinero. Todos los años nos reducen presupuesto. Esa es la realidad de la salud, pero estamos luchando”, explicó el director regional de Salud, José Flores Guerrero, quien agregó que el Ministerio de Salud y el Ministerio de Economía y Finanzas consideran a Tacna con una población de hace quince años, pese al importante crecimiento poblacional que registra la región en los últimos tiempos.


ESPECIALISTAS


Principalmente los especialistas buscan trabajar en los diferentes hospitales del país, ya que en ellos cuentan con la posibilidad de realizar cirugías. La Dirección Regional de Salud de Tacna trata de mantener a los especialistas en los establecimientos de nivel I-4.


Ante la falta de este tipo de profesionales en dichos centros de salud, los cuales son el primer nivel de atención con especialidades, las personas optan por acudir al hospital Hipólito Unanue, generando el colapso de los servicios debido a la gran demanda de pacientes que aguardan por atención.",TACNA,2024-09-13 08:59:50
38,Tacna: Incrementan dietas a regidores en municipio distrital de Inclán,2024-09-11 08:59:50,La Contraloría General de la República detectó que el Concejo Distrital de Inclán aprobó el incremento de las dietas de los regidores del municipio a pesar de que  ...,https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/4-A-5-331x219.jpeg,https://diariosinfronteras.com.pe/2024/09/11/tacna-incrementan-dietas-a-regidores-en-municipio-distrital-de-inclan/,"Incrementan dietas a regidores en municipio distrital de Inclán
 








La Contraloría General de la República detectó que el Concejo Distrital de Inclán aprobó el incremento de las dietas de los regidores del municipio a pesar de que estas se fijaron al inicio de la gestión edil, en el primer trimestre de 2023, lo que afectaría los fondos públicos de la entidad por S/ 56 mil 668.


El informe de orientación de oficio N.° 237413-CG/GRTA-SOO detalla que el 27 de enero de 2023 por unanimidad se ratificó la remuneración del alcalde y dieta de los regidores de la anterior gestión (2019-2020), es decir S/ 273 por sesión, equivalente a S/ 546 mensuales.


Sin embargo, el 31 de marzo del mismo año el concejo acordó ratificar la remuneración del alcalde y que la dieta de los regidores se sujete a modificaciones y/o reintegro en caso se determine por los órganos técnicos especializados, por lo que en abril se incrementaron las dietas a S/ 615 por asistencia efectiva a dos sesiones al mes, es decir, un total máximo de S/ 1230.


Al respecto, la Contraloría advirtió que la modificación contraviene la normativa legal, ya que el concejo debe fijar al inicio de su gestión y por única vez el sueldo del burgomaestre y las dietas de los regidores. Por esta razón, pese que exista en la entidad disponibilidad presupuestal para dichos pagos, la modificación e incremento de las dietas fijadas en el primer trimestre del primer año de gestión carece de marco legal.


La norma además señala que la existencia de recursos presupuestales no habilita a las entidades a realizar actos administrativos que no se rijan a las disposiciones legales y vigentes.",TACNA,2024-09-13 08:59:51
39,Tacna: Policía no asigna suficientes agentes para monitorizar cámaras,2024-09-11 08:59:51,"El gerente general de la Municipalidad Provincial de Tacna (MPT), Jonatan Ríos Morales, precisó este martes que el convenio específico de cooperación interinstitucional suscrito entre la comuna y  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/3-A-4-331x219.jpg,https://diariosinfronteras.com.pe/2024/09/11/tacna-policia-no-asigna-suficientes-agentes-para-monitorizar-camaras/,"Policía no asigna suficientes agentes para monitorizar cámaras
 








El gerente general de la Municipalidad Provincial de Tacna (MPT), Jonatan Ríos Morales, precisó este martes que el convenio específico de cooperación interinstitucional suscrito entre la comuna y el Ministerio del Interior en 2016 para la monitorización de cámaras de videovigilancia entró en vigencia al día siguiente de la firma con plazo indeterminado.


Indicó que así figura en la cláusula sexta sobre la vigencia del convenio, por lo que no es necesario renovar, actualizar o modificar dicho acuerdo.


En ese sentido, señaló que ayer conversó con el prefecto regional de Tacna, Stephen Ugarte Dávila, para que por su intermedio la Policía revise dicho convenio y aclare lo manifestado por el jefe de la Región Policial de Tacna, general PNP Edinson Hernández Moreno, respecto de que el acuerdo ya vencía.


Ríos refirió que dicho documento establece que la Policía debería tener 36 agentes monitorizando las 94 cámaras de videovigilancia de la MPT, de las cuales 73 están operativas y nueve están en proceso de reparación por fibra óptica por robo del motor y otras fallas, mientras que doce son irrecuperables. Sin embargo, aseveró que de la evaluación se desprende que hay siete u ocho policías por turno que monitorizan las cámaras, lo que es preocupante. “Cuando hubo un homicidio en la Av. Leguía revisamos la cámara y no se había movido tres horas”, señaló a la vez de añadir que la MPT quiso apoyar con personal capacitado para el monitoreo, pero la Policía no lo permitió.


El funcionario remarcó que las cámaras deben ser monitorizadas frecuentemente, como ocurre en los distritos, mientras que en el caso de la MPT no sucede lo mismo. Además en los distritos la monitorización también está a cargo de civiles.y",TACNA,2024-09-13 08:59:51
40,Tacna: Jefe policial espera trabajo integrado en Ciudad Nueva,2024-09-11 08:59:51,"El jefe de la Región Policial de Tacna, general PNP Edinson Hernández Moreno, se mostró este lunes muy sorprendido por la cantidad de inversión que destinó el municipio  ...",https://diariosinfronteras.com.pe/wp-content/uploads/2024/09/4-C-331x219.jpeg,https://diariosinfronteras.com.pe/2024/09/10/tacna-jefe-policial-espera-trabajo-integrado-en-ciudad-nueva/,"General PNP Edinson Hernández participó de inauguración de cámaras.
 








El jefe de la Región Policial de Tacna, general PNP Edinson Hernández Moreno, se mostró este lunes muy sorprendido por la cantidad de inversión que destinó el municipio distrital de Ciudad Nueva al combate contra la inseguridad ciudadana y la protección de la integridad de la población.


Señaló que la infraestructura sola no serviría de nada sin la coordinación que debe existir entre las juntas vecinales, Seguridad Ciudadana y la Policía Nacional, por lo que ya ha dispuesto que el comisario del distrito comande la parte operativa para evitar la duplicidad de funciones y que la cobertura de seguridad en Ciudad Nueva sea la ideal, así como la incorporación de personal policial en vehículos de patrullaje integrado.


Agregó que la seguridad ciudadana es tarea de todos, por lo que agradeció el trabajo organizado que realizan las juntas vecinales para proporcionar información con el fin de realizar el trabajo de prevención y capturar a los delincuentes.",TACNA,2024-09-13 08:59:52
